Id,SalePrice
2734,157463.09495245875
2735,153793.8890059236
2736,116511.2477315941
2737,119157.0383353319
2738,195497.20896450809
2739,157607.0952110581
2740,118954.07735989732
2741,115204.91708970608
2742,116693.29757622632
2743,154285.9156130377
2744,154472.88572374108
2745,151938.9486971033
2746,159824.82266660663
2747,119503.91709334737
2748,114343.87052725634
2749,120586.37562899846
2750,158714.1550770649
2751,163084.4989387377
2752,168184.43719749415
2753,160466.91738889052
2754,283861.46018570126
2755,114097.85722369928
2756,119799.13305761585
2757,120419.08658257965
2758,117736.22903127142
2759,195506.96702063194
2760,116057.43566254975
2761,131879.72507396608
2762,116570.29092444779
2763,237048.09857953424
2764,203102.54529193792
2765,328020.97555224784
2766,119810.28613229434
2767,199281.9586876967
2768,194999.03202480503
2769,113482.82396480662
2770,151087.74266679585
2771,127963.19328133762
2772,150595.71605968173
2773,194530.45915754724
2774,153793.8890059236
2775,109540.54325132306
2776,131161.36622757945
2777,147798.62727425632
2778,111865.20401790047
2779,194055.5710056637
2780,116516.0855216468
2781,113923.10530215532
2782,115850.61953552494
2783,116359.86707388806
2784,149365.6495418964
2785,108009.19291269875
2786,155860.23580376606
2787,116651.47531462161
2788,114063.33288518286
2789,190156.3426203026
2790,196123.14787002394
2791,116865.50688871628
2792,112850.48729864652
2793,121431.43132671698
2794,149513.25752403063
2795,112400.36542915553
2796,121351.47700306094
2797,223146.72662730512
2798,199344.77455612217
2799,114119.99842101941
2800,118064.73926753853
2801,113728.83726836368
2802,157207.32359277786
2803,198226.72656747373
2804,131158.8798253818
2805,117142.18937919954
2806,113415.08783030999
2807,232650.52830243323
2808,133285.69110379473
2809,134225.37944736428
2810,153055.84909525237
2811,153713.9346822675
2812,150812.20776681195
2813,192170.04398593566
2814,190414.739065056
2815,128555.97659772959
2816,169145.03667186605
2817,162281.18302660546
2818,157416.35242478293
2819,227976.275534849
2820,116404.23194454677
2821,112853.02990770052
2822,209068.5328552336
2823,288540.37036267284
2824,215496.80427032342
2825,119692.19974658696
2826,132291.79735742416
2827,112345.17738789204
2828,199446.95255311677
2829,274153.5277992842
2830,200184.90998776956
2831,197983.00844491538
2832,240217.97999586703
2833,240209.28705422409
2834,200161.53872393162
2835,198109.7877722657
2836,198109.7877722657
2837,238524.1784008766
2838,120881.67406928536
2839,201950.0554407915
2840,234446.50789441826
2841,198055.66484548314
2842,240278.2532552385
2843,115131.11309863895
2844,213905.0981963092
2845,113728.83726836368
2846,198865.0486141859
2847,235409.64997784418
2848,159867.79251871066
2849,195262.2662596111
2850,236760.26301437247
2851,211015.72815288778
2852,214969.10573419352
2853,235479.84624537636
2854,151684.15997588486
2855,234600.26620914144
2856,197205.6888816935
2857,196983.04684197434
2858,234553.5236814656
2859,234559.6740140545
2860,223133.16595791525
2861,163951.6958337764
2862,195460.2244929561
2863,154009.06817051757
2864,200255.0237792833
2865,148627.52715520677
2866,189752.71585043217
2867,113428.70103802407
2868,196272.06839469442
2869,113460.76524350491
2870,220826.68249188724
2871,115017.9469790027
2872,119064.70087047957
2873,118880.35584484864
2874,237158.8045661349
2875,149894.5781445441
2876,150595.71605968173
2877,110898.45421093964
2878,114311.97127381236
2879,199152.88417934766
2880,110365.91788475703
2881,131663.20709767376
2882,122246.96542800865
2883,194578.34927572246
2884,120026.77783942455
2885,122351.60355803883
2886,240830.63559774254
2887,153071.75748396514
2888,127963.19328133762
2889,117491.52827025056
2890,115641.50822750143
2891,195673.1084765514
2892,122205.14316640394
2893,195599.30448548426
2894,117474.30733900158
2895,270068.47689371905
2896,245091.44733247618
2897,230135.82589848663
2898,194842.8135770463
2899,197863.77446870864
2900,237392.51720451412
2901,205735.8253764262
2902,235846.24111563954
2903,240514.4260266533
2904,238003.86026385342
2905,143311.93702110084
2906,271633.12150434207
2907,108150.48561020722
2908,154497.4870540968
2909,199087.77312992347
2910,148037.01275065137
2911,106697.77705270273
2912,158448.46070922326
2913,106758.05031207422
2914,106749.43984644974
2915,107253.7671187417
2916,107202.10432499473
2917,164464.79852372973
2918,132195.85216903692
2919,198492.33845929694
